bairro,area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,preco
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,0,1,2.011658281915072,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,1,1,1,1,1.5506068385135048,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,0.09583286661535603,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.47631221311179495,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,0,0,0,-0.15035965170586915,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,1,1,1,1,0,-1.448465657399602,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.5434556271994018,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,0,0,0.23907215000225068,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.3196442469073789,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.006308314498546871,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,0,1,1,0,1.3849864170974078,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,1,1,1,1,0,-0.19512192776427373,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.34731366636284927,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.5434556271994018,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.40916879902418807,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.22116723957888884,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,1,1,0,1,1,-1.8334212315018812,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,0,1.5506068385135048,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.08240418379783465,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,0,1,0,0,-1.8558023695310835,331000
Fundacao,-0.7877278488073923,0.3333333333333333,1.0000000000000002,1.0000000000000002,0,0,1,1,0,0.3554540677541026,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,1,1,0,-1.8647548247427645,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,-1.448465657399602,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,1,1,1.5506068385135048,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.448465657399602,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.36888275057162395,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,0,1,0,0,0.40916879902418807,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,0,1,0,0,0.08240418379783465,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,1,0,1,1,0,-0.15035965170586915,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,1.5506068385135048,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.7672670074914247,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.08240418379783465,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,0,0,0,0.006308314498546871,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.6000000000000001,0.6000000000000001,1,1,1,1,0,0.5434556271994018,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.19512192776427373,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.22116723957888884,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,0,1,0,0,0.3196442469073789,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,0,1,1,1,0.7672670074914247,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,0,1,0.47631221311179495,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,0,0,0,0,0.3196442469073789,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.09583286661535603,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,1,1,1,1,-1.2470354151367813,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.36888275057162395,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,0,1,1,0,0.62402772410453,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.08321623761826229,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,1,1,0,-1.2470354151367813,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,1,0,0.7672670074914247,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,1,0,0,1,1,-0.5756012742607126,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,0,1,-0.34731366636284927,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,1,1,1,1,-1.448465657399602,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,0,1,-0.19512192776427373,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,0,1,0.08240418379783465,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.3196442469073789,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,1.5506068385135048,331000
Fundacao,-0.7877278488073923,0.3333333333333333,1.0000000000000002,1.0000000000000002,0,1,1,1,1,-1.448465657399602,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,0,1,-0.15035965170586915,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,1,0,1,1,0,-0.19512192776427373,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,0,1,1,0,-1.448465657399602,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.5434556271994018,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,1,1,-1.8334212315018812,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,0,1,1,1.5506068385135048,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.09583286661535603,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.09583286661535603,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.5926941308636469,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,0,0,0,0,-0.34731366636284927,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,0,1,1,1,0.47631221311179495,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,0,1,1,1,0.3196442469073789,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,0,1,1,1,-0.19512192776427373,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,0,1,0.5434556271994018,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,0,1,-1.9139933284070094,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,1,0,1,1,0,0.3554540677541026,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.9139933284070094,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,0,1,0,0,-0.15035965170586915,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.8334212315018812,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,0,0,0,0,0.3554540677541026,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,0,0,0,0,-1.448465657399602,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.5434556271994018,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,0,0,0,0,0.09583286661535603,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.23907215000225068,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.8,0.8,0,1,1,1,0,0.09583286661535603,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.08240418379783465,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.7672670074914247,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,-1.8558023695310835,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,0.36888275057162395,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.0,0.0,0,1,1,0,1,-1.2470354151367813,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.3867876609949858,331000
Fundacao,-0.7877278488073923,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,1.3849864170974078,331000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.3196442469073789,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,0,1,0.36888275057162395,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.62402772410453,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-1.8558023695310835,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,0.47631221311179495,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.5434556271994018,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.47631221311179495,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,0,1,1,0,-0.19512192776427373,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,-0.5756012742607126,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.08240418379783465,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,0.40916879902418807,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,1.5506068385135048,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,0.3867876609949858,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,-0.34731366636284927,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-1.2470354151367813,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,1,0,0.3554540677541026,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,-1.9139933284070094,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,-0.5756012742607126,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.62402772410453,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,0.09583286661535603,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.006308314498546871,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,0.006308314498546871,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,0,0,-1.8647548247427645,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,1,1,0,0.62402772410453,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,0,0,0,1.3849864170974078,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,0.62402772410453,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-1.8558023695310835,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.5926941308636469,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.7672670074914247,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,2.011658281915072,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.8,0.8,1,1,1,1,0,-1.8558023695310835,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.47631221311179495,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,0,0,0,0.62402772410453,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,1.3849864170974078,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,0.09583286661535603,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.3867876609949858,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,1,1,0.006308314498546871,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,0.3196442469073789,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,0,0,0.5926941308636469,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,0,0,0,0.7672670074914247,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,0,1,0.08240418379783465,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,2.011658281915072,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,0,1,1,0.3867876609949858,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-1.9139933284070094,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.3867876609949858,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.47631221311179495,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,0.08240418379783465,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,0.5926941308636469,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,1.3849864170974078,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,0,0,0,0.47631221311179495,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-1.448465657399602,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,0,0,0,-1.448465657399602,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,0,0,0,0.40916879902418807,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,1,0,0.62402772410453,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,-0.34731366636284927,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.40916879902418807,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,-0.08321623761826229,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,0,0,1,1,0.3867876609949858,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.62402772410453,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,1.5506068385135048,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.7672670074914247,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-1.9139933284070094,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,0,0,0,-0.08321623761826229,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.36888275057162395,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,-0.19512192776427373,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,0,0.36888275057162395,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.15035965170586915,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,1,1,1,1,1.5506068385135048,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,1.5506068385135048,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,-1.2470354151367813,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,-0.08321623761826229,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,0,0,0,-1.8334212315018812,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.09583286661535603,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,0,1,1,-1.448465657399602,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,-0.19512192776427373,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,-1.2470354151367813,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,0,0,-0.34731366636284927,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,1,1,1,1,0.5434556271994018,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.6000000000000001,0.6000000000000001,1,1,1,1,0,-1.448465657399602,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,1,0,0.08240418379783465,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,0,1,0,0,0.22116723957888884,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,1,0,-1.8558023695310835,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,-1.448465657399602,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,0,0,1,1,0.3554540677541026,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,-1.448465657399602,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,0,0,0,1.3849864170974078,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,0,0,0,-0.15035965170586915,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.09583286661535603,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,-1.8334212315018812,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,0.3554540677541026,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.6000000000000001,0.6000000000000001,0,0,1,0,0,1.3849864170974078,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,0,0,0,1.5506068385135048,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.08321623761826229,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,1,1,0,-1.448465657399602,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,0,0,-1.448465657399602,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,0.09583286661535603,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,0,1,1,0,0.23907215000225068,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,0,1,0,0,-1.9139933284070094,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,0.5926941308636469,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,0,1,1,0,2.011658281915072,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,-1.8558023695310835,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,0,0,-0.34731366636284927,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,0,0,0,0.3554540677541026,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,-1.8334212315018812,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,0,1,1,-1.448465657399602,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,0,1,0.006308314498546871,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,1.5506068385135048,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,1,1,1,0,0.08240418379783465,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,0,1,1,-1.8334212315018812,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,0,1,1,0,0.09583286661535603,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.19512192776427373,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,-0.15035965170586915,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,0,1,1,1,1,-0.34731366636284927,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,1,1,0,0,0,0.5434556271994018,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,0.36888275057162395,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.2,0.2,1,0,1,1,0,0.5434556271994018,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,0,1,0.08240418379783465,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,1,1,1,1,0.09583286661535603,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,0,0,1,0,0,1.5506068385135048,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,0.23907215000225068,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.4000000000000001,0.4000000000000001,0,1,1,1,1,0.22116723957888884,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.8,0.8,0,1,1,1,1,-1.8334212315018812,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,0.3196442469073789,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,1,1,1,0,1.5506068385135048,365000
Boa Vista,-0.6711874153689108,0.3333333333333333,0.0,0.0,1,0,1,1,0,0.5926941308636469,365000
